x,y,date,driver_number,led_num
609,3740,2023-08-27T12:13:45.354Z,22,50
6498,3612,2023-08-27T12:13:45.354Z,23,82
-759,508,2023-08-27T12:13:45.354Z,24,42
960,4668,2023-08-27T12:13:45.354Z,27,52
434,3265,2023-08-27T12:13:45.354Z,31,48
766,4153,2023-08-27T12:13:45.354Z,40,50
1778,2804,2023-08-27T12:13:45.354Z,44,71
761,-1598,2023-08-27T12:13:45.354Z,55,34
8378,1767,2023-08-27T12:13:45.354Z,63,90
6252,2627,2023-08-27T12:13:45.354Z,77,13
3491,2081,2023-08-27T12:13:45.354Z,81,19
828,4317,2023-08-27T12:13:45.634Z,1,51
871,4432,2023-08-27T12:13:45.634Z,2,51
1854,6597,2023-08-27T12:13:45.634Z,4,57
1219,5332,2023-08-27T12:13:45.634Z,10,53
1423,3518,2023-08-27T12:13:45.634Z,11,65
731,4063,2023-08-27T12:13:45.634Z,14,50
1393,1757,2023-08-27T12:13:45.634Z,16,25
634,3805,2023-08-27T12:13:45.634Z,18,50
5950,1295,2023-08-27T12:13:45.634Z,20,6
613,3750,2023-08-27T12:13:45.634Z,22,50
6720,3624,2023-08-27T12:13:45.634Z,23,82
-692,680,2023-08-27T12:13:45.634Z,24,42
974,4703,2023-08-27T12:13:45.634Z,27,52
445,3292,2023-08-27T12:13:45.634Z,31,48
768,4159,2023-08-27T12:13:45.634Z,40,51
1920,2855,2023-08-27T12:13:45.634Z,44,71
603,-1590,2023-08-27T12:13:45.634Z,55,34
8278,1609,2023-08-27T12:13:45.634Z,63,91
6098,2637,2023-08-27T12:13:45.634Z,77,13
3298,2022,2023-08-27T12:13:45.634Z,81,20
828,4317,2023-08-27T12:13:45.794Z,1,51
874,4439,2023-08-27T12:13:45.794Z,2,51
1888,6604,2023-08-27T12:13:45.794Z,4,57
1230,5356,2023-08-27T12:13:45.794Z,10,53
1357,3490,2023-08-27T12:13:45.794Z,11,66
733,4067,2023-08-27T12:13:45.794Z,14,50
1356,1736,2023-08-27T12:13:45.794Z,16,25
635,3809,2023-08-27T12:13:45.794Z,18,50
6006,1320,2023-08-27T12:13:45.794Z,20,6
615,3756,2023-08-27T12:13:45.794Z,22,50
6844,3627,2023-08-27T12:13:45.794Z,23,83
-654,778,2023-08-27T12:13:45.794Z,24,42
982,4724,2023-08-27T12:13:45.794Z,27,52
450,3308,2023-08-27T12:13:45.794Z,31,48
769,4163,2023-08-27T12:13:45.794Z,40,51
2005,2883,2023-08-27T12:13:45.794Z,44,71
511,-1584,2023-08-27T12:13:45.794Z,55,35
8221,1517,2023-08-27T12:13:45.794Z,63,91
6007,2641,2023-08-27T12:13:45.794Z,77,13
3189,1986,2023-08-27T12:13:45.794Z,81,20
828,4317,2023-08-27T12:13:46.094Z,1,51
880,4455,2023-08-27T12:13:46.094Z,2,51
1953,6607,2023-08-27T12:13:46.094Z,4,57
1251,5402,2023-08-27T12:13:46.094Z,10,54
1230,3441,2023-08-27T12:13:46.094Z,11,66
736,4076,2023-08-27T12:13:46.094Z,14,50
1296,1688,2023-08-27T12:13:46.094Z,16,25
660,3875,2023-08-27T12:13:46.094Z,18,50
6118,1361,2023-08-27T12:13:46.094Z,20,6
619,3767,2023-08-27T12:13:46.094Z,22,50
7077,3628,2023-08-27T12:13:46.094Z,23,83
-584,960,2023-08-27T12:13:46.094Z,24,43
998,4768,2023-08-27T12:13:46.094Z,27,52
505,3458,2023-08-27T12:13:46.094Z,31,49
771,4169,2023-08-27T12:13:46.094Z,40,51
2170,2934,2023-08-27T12:13:46.094Z,44,72
335,-1569,2023-08-27T12:13:46.094Z,55,35
8115,1343,2023-08-27T12:13:46.094Z,63,91
5832,2640,2023-08-27T12:13:46.094Z,77,14
2988,1917,2023-08-27T12:13:46.094Z,81,20
828,4317,2023-08-27T12:13:46.254Z,1,51
884,4465,2023-08-27T12:13:46.254Z,2,51
1988,6602,2023-08-27T12:13:46.254Z,4,57
1264,5430,2023-08-27T12:13:46.254Z,10,54
1162,3416,2023-08-27T12:13:46.254Z,11,66
738,4080,2023-08-27T12:13:46.254Z,14,50
1269,1656,2023-08-27T12:13:46.254Z,16,25
661,3878,2023-08-27T12:13:46.254Z,18,50
6182,1381,2023-08-27T12:13:46.254Z,20,6
621,3772,2023-08-27T12:13:46.254Z,22,50
7202,3628,2023-08-27T12:13:46.254Z,23,84
-546,1057,2023-08-27T12:13:46.254Z,24,43
1007,4792,2023-08-27T12:13:46.254Z,27,52
509,3473,2023-08-27T12:13:46.254Z,31,49
772,4171,2023-08-27T12:13:46.254Z,40,51
2261,2959,2023-08-27T12:13:46.254Z,44,72
241,-1555,2023-08-27T12:13:46.254Z,55,35
8060,1248,2023-08-27T12:13:46.254Z,63,92
5737,2636,2023-08-27T12:13:46.254Z,77,14
2886,1878,2023-08-27T12:13:46.254Z,81,21
828,4317,2023-08-27T12:13:46.454Z,1,51
889,4480,2023-08-27T12:13:46.454Z,2,51
2032,6591,2023-08-27T12:13:46.454Z,4,57
1291,5491,2023-08-27T12:13:46.454Z,10,54
1075,3384,2023-08-27T12:13:46.454Z,11,66
740,4086,2023-08-27T12:13:46.454Z,14,50
1241,1611,2023-08-27T12:13:46.454Z,16,25
663,3883,2023-08-27T12:13:46.454Z,18,50
6267,1403,2023-08-27T12:13:46.454Z,20,6
624,3779,2023-08-27T12:13:46.454Z,22,50
7368,3625,2023-08-27T12:13:46.454Z,23,84
-499,1178,2023-08-27T12:13:46.454Z,24,43
1019,4823,2023-08-27T12:13:46.454Z,27,52
515,3492,2023-08-27T12:13:46.454Z,31,49
774,4175,2023-08-27T12:13:46.454Z,40,51
2378,2987,2023-08-27T12:13:46.454Z,44,72
123,-1530,2023-08-27T12:13:46.454Z,55,36
7995,1127,2023-08-27T12:13:46.454Z,63,92
5615,2628,2023-08-27T12:13:46.454Z,77,14
2768,1830,2023-08-27T12:13:46.454Z,81,21
828,4317,2023-08-27T12:13:46.714Z,1,51
901,4510,2023-08-27T12:13:46.714Z,2,51
2104,6558,2023-08-27T12:13:46.714Z,4,58
1316,5552,2023-08-27T12:13:46.714Z,10,54
924,3321,2023-08-27T12:13:46.714Z,11,67
743,4095,2023-08-27T12:13:46.714Z,14,50
1211,1517,2023-08-27T12:13:46.714Z,16,26
666,3891,2023-08-27T12:13:46.714Z,18,50
6432,1432,2023-08-27T12:13:46.714Z,20,7
629,3792,2023-08-27T12:13:46.714Z,22,50
7633,3613,2023-08-27T12:13:46.714Z,23,85
-413,1399,2023-08-27T12:13:46.714Z,24,44
1040,4878,2023-08-27T12:13:46.714Z,27,52
526,3521,2023-08-27T12:13:46.714Z,31,49
777,4182,2023-08-27T12:13:46.714Z,40,51
2598,3021,2023-08-27T12:13:46.714Z,44,73
-89,-1466,2023-08-27T12:13:46.714Z,55,36
7887,900,2023-08-27T12:13:46.714Z,63,92
5392,2608,2023-08-27T12:13:46.714Z,77,15
2585,1751,2023-08-27T12:13:46.714Z,81,21
828,4317,2023-08-27T12:13:46.954Z,1,51
906,4524,2023-08-27T12:13:46.954Z,2,51
2128,6540,2023-08-27T12:13:46.954Z,4,58
1326,5579,2023-08-27T12:13:46.954Z,10,54
860,3288,2023-08-27T12:13:46.954Z,11,67
745,4099,2023-08-27T12:13:46.954Z,14,50
1207,1477,2023-08-27T12:13:46.954Z,16,26
667,3893,2023-08-27T12:13:46.954Z,18,50
6499,1442,2023-08-27T12:13:46.954Z,20,7
630,3796,2023-08-27T12:13:46.954Z,22,50
7730,3605,2023-08-27T12:13:46.954Z,23,85
-379,1488,2023-08-27T12:13:46.954Z,24,44
1048,4900,2023-08-27T12:13:46.954Z,27,52
530,3532,2023-08-27T12:13:46.954Z,31,49
777,4184,2023-08-27T12:13:46.954Z,40,51
2687,3029,2023-08-27T12:13:46.954Z,44,73
-167,-1436,2023-08-27T12:13:46.954Z,55,36
7848,811,2023-08-27T12:13:46.954Z,63,93
5304,2598,2023-08-27T12:13:46.954Z,77,15
2524,1722,2023-08-27T12:13:46.954Z,81,22
828,4317,2023-08-27T12:13:47.274Z,1,51
926,4576,2023-08-27T12:13:47.274Z,2,52
2193,6472,2023-08-27T12:13:47.274Z,4,58
1364,5678,2023-08-27T12:13:47.274Z,10,54
716,3163,2023-08-27T12:13:47.274Z,11,67
749,4110,2023-08-27T12:13:47.274Z,14,50
1216,1333,2023-08-27T12:13:47.274Z,16,26
670,3901,2023-08-27T12:13:47.274Z,18,50
6730,1476,2023-08-27T12:13:47.274Z,20,7
636,3812,2023-08-27T12:13:47.274Z,22,50
8030,3546,2023-08-27T12:13:47.274Z,23,85
-266,1782,2023-08-27T12:13:47.274Z,24,45
1076,4972,2023-08-27T12:13:47.274Z,27,52
542,3563,2023-08-27T12:13:47.274Z,31,49
780,4192,2023-08-27T12:13:47.274Z,40,51
2987,3037,2023-08-27T12:13:47.274Z,44,73
-408,-1316,2023-08-27T12:13:47.274Z,55,37
7723,534,2023-08-27T12:13:47.274Z,63,93
5011,2550,2023-08-27T12:13:47.274Z,77,16
2344,1634,2023-08-27T12:13:47.274Z,81,22
828,4317,2023-08-27T12:13:47.734Z,1,51
948,4634,2023-08-27T12:13:47.734Z,2,52
2225,6413,2023-08-27T12:13:47.734Z,4,58
1394,5755,2023-08-27T12:13:47.734Z,10,54
663,3057,2023-08-27T12:13:47.734Z,11,67
752,4117,2023-08-27T12:13:47.734Z,14,50
1233,1225,2023-08-27T12:13:47.734Z,16,26
672,3907,2023-08-27T12:13:47.734Z,18,50
6893,1512,2023-08-27T12:13:47.734Z,20,8
640,3822,2023-08-27T12:13:47.734Z,22,50
8217,3462,2023-08-27T12:13:47.734Z,23,86
-188,1985,2023-08-27T12:13:47.734Z,24,45
1094,5021,2023-08-27T12:13:47.734Z,27,53
548,3581,2023-08-27T12:13:47.734Z,31,49
782,4197,2023-08-27T12:13:47.734Z,40,51
3201,3022,2023-08-27T12:13:47.734Z,44,74
-556,-1210,2023-08-27T12:13:47.734Z,55,37
7632,367,2023-08-27T12:13:47.734Z,63,94
4805,2504,2023-08-27T12:13:47.734Z,77,16
2235,1581,2023-08-27T12:13:47.734Z,81,22
828,4317,2023-08-27T12:13:47.894Z,1,51
956,4656,2023-08-27T12:13:47.894Z,2,52
2237,6380,2023-08-27T12:13:47.894Z,4,58
1410,5796,2023-08-27T12:13:47.894Z,10,55
649,3000,2023-08-27T12:13:47.894Z,11,67
753,4121,2023-08-27T12:13:47.894Z,14,50
1233,1226,2023-08-27T12:13:47.894Z,16,26
673,3910,2023-08-27T12:13:47.894Z,18,50
6968,1532,2023-08-27T12:13:47.894Z,20,8
642,3827,2023-08-27T12:13:47.894Z,22,50
8308,3402,2023-08-27T12:13:47.894Z,23,86
-152,2079,2023-08-27T12:13:47.894Z,24,45
1104,5045,2023-08-27T12:13:47.894Z,27,53
552,3589,2023-08-27T12:13:47.894Z,31,49
783,4199,2023-08-27T12:13:47.894Z,40,51
3309,3008,2023-08-27T12:13:47.894Z,44,74
-627,-1147,2023-08-27T12:13:47.894Z,55,38
7580,296,2023-08-27T12:13:47.894Z,63,94
4700,2478,2023-08-27T12:13:47.894Z,77,16
2183,1562,2023-08-27T12:13:47.894Z,81,22
828,4317,2023-08-27T12:13:48.114Z,1,51
967,4686,2023-08-27T12:13:48.114Z,2,52
2249,6331,2023-08-27T12:13:48.114Z,4,58
1433,5856,2023-08-27T12:13:48.114Z,10,55
646,2920,2023-08-27T12:13:48.114Z,11,68
755,4125,2023-08-27T12:13:48.114Z,14,50
1247,1142,2023-08-27T12:13:48.114Z,16,26
675,3913,2023-08-27T12:13:48.114Z,18,50
7065,1563,2023-08-27T12:13:48.114Z,20,8
645,3834,2023-08-27T12:13:48.114Z,22,50
8408,3316,2023-08-27T12:13:48.114Z,23,86
-108,2192,2023-08-27T12:13:48.114Z,24,46
1116,5080,2023-08-27T12:13:48.114Z,27,53
556,3600,2023-08-27T12:13:48.114Z,31,49
784,4202,2023-08-27T12:13:48.114Z,40,51
3460,2984,2023-08-27T12:13:48.114Z,44,74
-708,-1064,2023-08-27T12:13:48.114Z,55,38
7496,213,2023-08-27T12:13:48.114Z,63,94
4556,2440,2023-08-27T12:13:48.114Z,77,17
2115,1547,2023-08-27T12:13:48.114Z,81,23
828,4317,2023-08-27T12:13:48.274Z,1,51
975,4708,2023-08-27T12:13:48.274Z,2,52
2252,6295,2023-08-27T12:13:48.274Z,4,58
1451,5901,2023-08-27T12:13:48.274Z,10,55
653,2865,2023-08-27T12:13:48.274Z,11,68
756,4129,2023-08-27T12:13:48.274Z,14,50
1258,1076,2023-08-27T12:13:48.274Z,16,27
676,3916,2023-08-27T12:13:48.274Z,18,50
7129,1587,2023-08-27T12:13:48.274Z,20,8
646,3839,2023-08-27T12:13:48.274Z,22,50
8480,3237,2023-08-27T12:13:48.274Z,23,87
-90,2241,2023-08-27T12:13:48.274Z,24,46
1126,5104,2023-08-27T12:13:48.274Z,27,53
559,3608,2023-08-27T12:13:48.274Z,31,49
785,4204,2023-08-27T12:13:48.274Z,40,51
3569,2964,2023-08-27T12:13:48.274Z,44,75
-767,-993,2023-08-27T12:13:48.274Z,55,38
7448,183,2023-08-27T12:13:48.274Z,63,94
4451,2410,2023-08-27T12:13:48.274Z,77,17
2066,1546,2023-08-27T12:13:48.274Z,81,23
828,4319,2023-08-27T12:13:48.514Z,1,51
988,4740,2023-08-27T12:13:48.514Z,2,52
2245,6238,2023-08-27T12:13:48.514Z,4,59
1478,5972,2023-08-27T12:13:48.514Z,10,55
677,2787,2023-08-27T12:13:48.514Z,11,68
758,4134,2023-08-27T12:13:48.514Z,14,50
1276,972,2023-08-27T12:13:48.514Z,16,27
677,3920,2023-08-27T12:13:48.514Z,18,50
7218,1629,2023-08-27T12:13:48.514Z,20,9
649,3846,2023-08-27T12:13:48.514Z,22,50
8563,3120,2023-08-27T12:13:48.514Z,23,87
-121,1966,2023-08-27T12:13:48.514Z,24,45
1140,5142,2023-08-27T12:13:48.514Z,27,53
563,3620,2023-08-27T12:13:48.514Z,31,49
786,4207,2023-08-27T12:13:48.514Z,40,51
3736,2932,2023-08-27T12:13:48.514Z,44,75
7327,123,2023-08-27T12:13:48.514Z,63,95
4293,2362,2023-08-27T12:13:48.514Z,77,17
1998,1567,2023-08-27T12:13:48.514Z,81,23
829,4320,2023-08-27T12:13:48.614Z,1,51
993,4754,2023-08-27T12:13:48.614Z,2,52
2239,6213,2023-08-27T12:13:48.614Z,4,59
1490,6003,2023-08-27T12:13:48.614Z,10,55
692,2759,2023-08-27T12:13:48.614Z,11,68
759,4135,2023-08-27T12:13:48.614Z,14,50
1284,928,2023-08-27T12:13:48.614Z,16,27
678,3921,2023-08-27T12:13:48.614Z,18,50
7252,1648,2023-08-27T12:13:48.614Z,20,9
650,3849,2023-08-27T12:13:48.614Z,22,50
8594,3066,2023-08-27T12:13:48.614Z,23,87
-98,2012,2023-08-27T12:13:48.614Z,24,45
1146,5159,2023-08-27T12:13:48.614Z,27,53
565,3625,2023-08-27T12:13:48.614Z,31,49
786,4208,2023-08-27T12:13:48.614Z,40,51
3806,2918,2023-08-27T12:13:48.614Z,44,75
-866,-847,2023-08-27T12:13:48.614Z,55,38
7274,106,2023-08-27T12:13:48.614Z,63,95
4227,2340,2023-08-27T12:13:48.614Z,77,17
1971,1583,2023-08-27T12:13:48.614Z,81,23
830,4322,2023-08-27T12:13:48.774Z,1,51
1001,4775,2023-08-27T12:13:48.774Z,2,52
2226,6172,2023-08-27T12:13:48.774Z,4,59
1509,6052,2023-08-27T12:13:48.774Z,10,55
724,2718,2023-08-27T12:13:48.774Z,11,68
760,4138,2023-08-27T12:13:48.774Z,14,50
1297,853,2023-08-27T12:13:48.774Z,16,27
678,3923,2023-08-27T12:13:48.774Z,18,50
7302,1683,2023-08-27T12:13:48.774Z,20,9
652,3854,2023-08-27T12:13:48.774Z,22,50
8635,2976,2023-08-27T12:13:48.774Z,23,87
-64,2080,2023-08-27T12:13:48.774Z,24,46
1156,5183,2023-08-27T12:13:48.774Z,27,53
568,3632,2023-08-27T12:13:48.774Z,31,49
787,4210,2023-08-27T12:13:48.774Z,40,51
3919,2898,2023-08-27T12:13:48.774Z,44,76
-906,-773,2023-08-27T12:13:48.774Z,55,39
7186,86,2023-08-27T12:13:48.774Z,63,95
4122,2303,2023-08-27T12:13:48.774Z,77,18
1930,1615,2023-08-27T12:13:48.774Z,81,23
832,4330,2023-08-27T12:13:49.134Z,1,51
1022,4830,2023-08-27T12:13:49.134Z,2,52
2187,6048,2023-08-27T12:13:49.134Z,4,59
1557,6175,2023-08-27T12:13:49.134Z,10,55
844,2630,2023-08-27T12:13:49.134Z,11,68
762,4145,2023-08-27T12:13:49.134Z,14,50
1335,637,2023-08-27T12:13:49.134Z,16,28
681,3929,2023-08-27T12:13:49.134Z,18,50
7405,1800,2023-08-27T12:13:49.134Z,20,9
657,3866,2023-08-27T12:13:49.134Z,22,50
8699,2711,2023-08-27T12:13:49.134Z,23,88
23,2248,2023-08-27T12:13:49.134Z,24,46
1182,5252,2023-08-27T12:13:49.134Z,27,53
576,3653,2023-08-27T12:13:49.134Z,31,49
789,4215,2023-08-27T12:13:49.134Z,40,51
4219,2858,2023-08-27T12:13:49.134Z,44,76
-986,-563,2023-08-27T12:13:49.134Z,55,39
6939,66,2023-08-27T12:13:49.134Z,63,96
3831,2195,2023-08-27T12:13:49.134Z,77,18
1826,1708,2023-08-27T12:13:49.134Z,81,24
834,4335,2023-08-27T12:13:49.453Z,1,51
1033,4859,2023-08-27T12:13:49.453Z,2,52
2164,5972,2023-08-27T12:13:49.453Z,4,59
1581,6238,2023-08-27T12:13:49.453Z,10,56
921,2600,2023-08-27T12:13:49.453Z,11,69
764,4149,2023-08-27T12:13:49.453Z,14,50
1357,511,2023-08-27T12:13:49.453Z,16,28
682,3932,2023-08-27T12:13:49.453Z,18,50
7439,1876,2023-08-27T12:13:49.453Z,20,9
659,3873,2023-08-27T12:13:49.453Z,22,50
8702,2560,2023-08-27T12:13:49.453Z,23,88
71,2329,2023-08-27T12:13:49.453Z,24,46
1199,5288,2023-08-27T12:13:49.453Z,27,53
580,3664,2023-08-27T12:13:49.453Z,31,49
790,4217,2023-08-27T12:13:49.453Z,40,51
4394,2852,2023-08-27T12:13:49.453Z,44,77
-1008,-446,2023-08-27T12:13:49.453Z,55,39
6801,70,2023-08-27T12:13:49.453Z,63,96
3669,2136,2023-08-27T12:13:49.453Z,77,19
1765,1747,2023-08-27T12:13:49.453Z,81,24
836,4339,2023-08-27T12:13:49.674Z,1,51
1043,4885,2023-08-27T12:13:49.674Z,2,52
2137,5891,2023-08-27T12:13:49.674Z,4,60
1604,6297,2023-08-27T12:13:49.674Z,10,56
1004,2587,2023-08-27T12:13:49.674Z,11,69
766,4153,2023-08-27T12:13:49.674Z,14,50
1380,381,2023-08-27T12:13:49.674Z,16,28
683,3935,2023-08-27T12:13:49.674Z,18,50
7456,1956,2023-08-27T12:13:49.674Z,20,10
661,3878,2023-08-27T12:13:49.674Z,22,50
8684,2395,2023-08-27T12:13:49.674Z,23,88
118,2405,2023-08-27T12:13:49.674Z,24,46
1215,5324,2023-08-27T12:13:49.674Z,27,53
584,3675,2023-08-27T12:13:49.674Z,31,49
790,4219,2023-08-27T12:13:49.674Z,40,51
4570,2865,2023-08-27T12:13:49.674Z,44,77
-1012,-326,2023-08-27T12:13:49.674Z,55,40
6661,82,2023-08-27T12:13:49.674Z,63,96
3501,2084,2023-08-27T12:13:49.674Z,77,19
1697,1776,2023-08-27T12:13:49.674Z,81,24
838,4345,2023-08-27T12:13:49.874Z,1,51
1051,4907,2023-08-27T12:13:49.874Z,2,52
2113,5817,2023-08-27T12:13:49.874Z,4,60
1622,6344,2023-08-27T12:13:49.874Z,10,56
1077,2589,2023-08-27T12:13:49.874Z,11,69
767,4156,2023-08-27T12:13:49.874Z,14,51
1399,269,2023-08-27T12:13:49.874Z,16,28
683,3936,2023-08-27T12:13:49.874Z,18,50
7458,2022,2023-08-27T12:13:49.874Z,20,10
663,3882,2023-08-27T12:13:49.874Z,22,50
8654,2272,2023-08-27T12:13:49.874Z,23,89
155,2466,2023-08-27T12:13:49.874Z,24,46
1229,5354,2023-08-27T12:13:49.874Z,27,53
587,3683,2023-08-27T12:13:49.874Z,31,49
791,4221,2023-08-27T12:13:49.874Z,40,51
4715,2891,2023-08-27T12:13:49.874Z,44,77
-1006,-227,2023-08-27T12:13:49.874Z,55,40
6544,100,2023-08-27T12:13:49.874Z,63,1
3364,2042,2023-08-27T12:13:49.874Z,77,20
1637,1790,2023-08-27T12:13:49.874Z,81,24
841,4352,2023-08-27T12:13:50.074Z,1,51
1059,4928,2023-08-27T12:13:50.074Z,2,52
2088,5737,2023-08-27T12:13:50.074Z,4,60
1639,6388,2023-08-27T12:13:50.074Z,10,56
1151,2601,2023-08-27T12:13:50.074Z,11,69
768,4159,2023-08-27T12:13:50.074Z,14,51
1419,154,2023-08-27T12:13:50.074Z,16,29
684,3938,2023-08-27T12:13:50.074Z,18,50
7452,2087,2023-08-27T12:13:50.074Z,20,10
664,3886,2023-08-27T12:13:50.074Z,22,50
8607,2152,2023-08-27T12:13:50.074Z,23,89
188,2523,2023-08-27T12:13:50.074Z,24,47
1242,5384,2023-08-27T12:13:50.074Z,27,54
591,3692,2023-08-27T12:13:50.074Z,31,49
792,4223,2023-08-27T12:13:50.074Z,40,51
4859,2932,2023-08-27T12:13:50.074Z,44,78
-992,-131,2023-08-27T12:13:50.074Z,55,40
6426,124,2023-08-27T12:13:50.074Z,63,1
3228,1999,2023-08-27T12:13:50.074Z,77,20
1577,1795,2023-08-27T12:13:50.074Z,81,24
846,4366,2023-08-27T12:13:50.294Z,1,51
1072,4963,2023-08-27T12:13:50.294Z,2,52
2033,5525,2023-08-27T12:13:50.294Z,4,60
1668,6458,2023-08-27T12:13:50.294Z,10,56
1283,2636,2023-08-27T12:13:50.294Z,11,69
769,4163,2023-08-27T12:13:50.294Z,14,51
1454,-47,2023-08-27T12:13:50.294Z,16,29
685,3941,2023-08-27T12:13:50.294Z,18,50
7422,2190,2023-08-27T12:13:50.294Z,20,10
667,3893,2023-08-27T12:13:50.294Z,22,50
8497,1955,2023-08-27T12:13:50.294Z,23,90
234,2613,2023-08-27T12:13:50.294Z,24,47
1275,5455,2023-08-27T12:13:50.294Z,27,54
595,3704,2023-08-27T12:13:50.294Z,31,49
793,4227,2023-08-27T12:13:50.294Z,40,51
5095,3030,2023-08-27T12:13:50.294Z,44,78
-953,25,2023-08-27T12:13:50.294Z,55,41
6224,181,2023-08-27T12:13:50.294Z,63,2
2997,1921,2023-08-27T12:13:50.294Z,77,20
1478,1786,2023-08-27T12:13:50.294Z,81,25
850,4377,2023-08-27T12:13:50.654Z,1,51
1081,4985,2023-08-27T12:13:50.654Z,2,53
2019,5379,2023-08-27T12:13:50.654Z,4,61
1693,6495,2023-08-27T12:13:50.654Z,10,56
1372,2662,2023-08-27T12:13:50.654Z,11,70
770,4166,2023-08-27T12:13:50.654Z,14,51
1478,-182,2023-08-27T12:13:50.654Z,16,29
686,3943,2023-08-27T12:13:50.654Z,18,50
7392,2253,2023-08-27T12:13:50.654Z,20,10
668,3897,2023-08-27T12:13:50.654Z,22,50
8419,1831,2023-08-27T12:13:50.654Z,23,90
253,2668,2023-08-27T12:13:50.654Z,24,47
1296,5501,2023-08-27T12:13:50.654Z,27,54
598,3711,2023-08-27T12:13:50.654Z,31,49
794,4229,2023-08-27T12:13:50.654Z,40,51
5242,3108,2023-08-27T12:13:50.654Z,44,79
-919,123,2023-08-27T12:13:50.654Z,55,41
6097,230,2023-08-27T12:13:50.654Z,63,2
2852,1865,2023-08-27T12:13:50.654Z,77,21
1419,1768,2023-08-27T12:13:50.654Z,81,25
855,4390,2023-08-27T12:13:50.894Z,1,51
1088,5004,2023-08-27T12:13:50.894Z,2,53
1970,5268,2023-08-27T12:13:50.894Z,4,61
1728,6531,2023-08-27T12:13:50.894Z,10,56
1473,2693,2023-08-27T12:13:50.894Z,11,70
771,4169,2023-08-27T12:13:50.894Z,14,51
1504,-330,2023-08-27T12:13:50.894Z,16,30
686,3945,2023-08-27T12:13:50.894Z,18,50
7349,2317,2023-08-27T12:13:50.894Z,20,10
663,3883,2023-08-27T12:13:50.894Z,22,50
8334,1697,2023-08-27T12:13:50.894Z,23,90
267,2724,2023-08-27T12:13:50.894Z,24,47
1313,5544,2023-08-27T12:13:50.894Z,27,54
600,3718,2023-08-27T12:13:50.894Z,31,49
795,4232,2023-08-27T12:13:50.894Z,40,51
5399,3202,2023-08-27T12:13:50.894Z,44,79
-873,224,2023-08-27T12:13:50.894Z,55,41
5965,294,2023-08-27T12:13:50.894Z,63,2
2699,1802,2023-08-27T12:13:50.894Z,77,21
1361,1739,2023-08-27T12:13:50.894Z,81,25
865,4416,2023-08-27T12:13:51.134Z,1,51
1102,5040,2023-08-27T12:13:51.134Z,2,53
1888,5085,2023-08-27T12:13:51.134Z,4,61
1790,6572,2023-08-27T12:13:51.134Z,10,57
1643,2753,2023-08-27T12:13:51.134Z,11,70
772,4170,2023-08-27T12:13:51.134Z,14,51
1545,-566,2023-08-27T12:13:51.134Z,16,30
687,3946,2023-08-27T12:13:51.134Z,18,50
7260,2407,2023-08-27T12:13:51.134Z,20,11
664,3884,2023-08-27T12:13:51.134Z,22,50
8200,1483,2023-08-27T12:13:51.134Z,23,91
285,2800,2023-08-27T12:13:51.134Z,24,47
1343,5622,2023-08-27T12:13:51.134Z,27,54
604,3727,2023-08-27T12:13:51.134Z,31,49
797,4237,2023-08-27T12:13:51.134Z,40,51
5647,3352,2023-08-27T12:13:51.134Z,44,80
-801,397,2023-08-27T12:13:51.134Z,55,41
5811,393,2023-08-27T12:13:51.134Z,63,3
2490,1706,2023-08-27T12:13:51.134Z,77,22
1285,1675,2023-08-27T12:13:51.134Z,81,25
873,4436,2023-08-27T12:13:51.554Z,1,51
1111,5065,2023-08-27T12:13:51.554Z,2,53
1834,4941,2023-08-27T12:13:51.554Z,4,62
1840,6592,2023-08-27T12:13:51.554Z,10,57
1713,2780,2023-08-27T12:13:51.554Z,11,70
773,4172,2023-08-27T12:13:51.554Z,14,51
1572,-724,2023-08-27T12:13:51.554Z,16,31
687,3947,2023-08-27T12:13:51.554Z,18,50
7176,2460,2023-08-27T12:13:51.554Z,20,11
665,3887,2023-08-27T12:13:51.554Z,22,50
8102,1322,2023-08-27T12:13:51.554Z,23,91
296,2847,2023-08-27T12:13:51.554Z,24,47
1368,5687,2023-08-27T12:13:51.554Z,27,54
606,3732,2023-08-27T12:13:51.554Z,31,49
799,4241,2023-08-27T12:13:51.554Z,40,51
5835,3450,2023-08-27T12:13:51.554Z,44,80
-748,536,2023-08-27T12:13:51.554Z,55,42
5707,480,2023-08-27T12:13:51.554Z,63,3
2369,1646,2023-08-27T12:13:51.554Z,77,22
1242,1613,2023-08-27T12:13:51.554Z,81,25
878,4451,2023-08-27T12:13:51.734Z,1,51
1117,5081,2023-08-27T12:13:51.734Z,2,53
1805,4843,2023-08-27T12:13:51.734Z,4,62
1872,6601,2023-08-27T12:13:51.734Z,10,57
1802,2813,2023-08-27T12:13:51.734Z,11,71
773,4174,2023-08-27T12:13:51.734Z,14,51
1587,-817,2023-08-27T12:13:51.734Z,16,31
688,3948,2023-08-27T12:13:51.734Z,18,50
7116,2487,2023-08-27T12:13:51.734Z,20,11
665,3889,2023-08-27T12:13:51.734Z,22,50
8041,1215,2023-08-27T12:13:51.734Z,23,92
304,2876,2023-08-27T12:13:51.734Z,24,47
1386,5733,2023-08-27T12:13:51.734Z,27,54
607,3735,2023-08-27T12:13:51.734Z,31,49
800,4244,2023-08-27T12:13:51.734Z,40,51
5960,3504,2023-08-27T12:13:51.734Z,44,81
